id,code,nom,nom_norm,lon,lat,epci_id,epci_nom,bassin_vie_id,bassin_vie_nom,zone_emploi_id,zone_emploi_nom,arr_dept_id,arr_dept_nom,dept_id,date,type,parent,date_debut,date_fin,old_type,old_nom,old_nom_norm,old_date_fin
3189,03189,Montvicq,MONTVICQ,2.822082219799737,46.316039231190636,200071512,Communauté de communes Commentry Montmarault Néris Communauté,03082,Commentry,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:43.708011,,,1943-01-01,,,,,
3190,03190,Moulins,MOULINS,3.331449246186096,46.56267143615517,200071140,Communauté d'agglomération Moulins Communauté,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:11:58.048046,,,1943-01-01,,,,,
3191,03191,Murat,MURAT,2.9039862608182343,46.41106603232181,200071512,Communauté de communes Commentry Montmarault Néris Communauté,03082,Commentry,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:04.43924,,,1943-01-01,,,,,
3192,03192,Nades,NADES,2.968480529018591,46.15444866777415,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,63338,Saint-Éloy-les-Mines,8432,Vichy,033,Vichy,3,2025-06-26 23:12:17.107917,,,1943-01-01,,,,,
3193,03193,Nassigny,NASSIGNY,2.59409542779429,46.49776363445771,240300566,Communauté de communes du Val de Cher,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:35.437533,,,1943-01-01,,,,,
3194,03194,Naves,NAVES,3.1161051020226043,46.1760199904255,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03118,Gannat,8432,Vichy,033,Vichy,3,2025-06-26 23:12:35.43953,,,1943-01-01,,,,,
3195,03195,Néris-les-Bains,NERIS LES BAINS,2.675771309588345,46.29945141371207,200071512,Communauté de communes Commentry Montmarault Néris Communauté,03082,Commentry,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:10.433895,,,1943-01-01,,,,,
3196,03196,Neuilly-en-Donjon,NEUILLY EN DONJON,3.88466358206872,46.34290128226073,200071470,Communauté de communes Entr'Allier Besbre et Loire,03138,Lapalisse,8432,Vichy,033,Vichy,3,2025-06-26 23:12:25.021959,,,1943-01-01,,,,,
3197,03197,Neuilly-le-Réal,NEUILLY LE REAL,3.436955546057303,46.46675855641477,200071140,Communauté d'agglomération Moulins Communauté,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:56.092486,,,1943-01-01,,,,,
3198,03198,Neure,NEURE,2.9788497895424904,46.74481434539791,200071140,Communauté d'agglomération Moulins Communauté,18242,Sancoins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:03.94539,,,1943-01-01,,,,,
3200,03200,Neuvy,NEUVY,3.282730016019455,46.57128221308022,200071140,Communauté d'agglomération Moulins Communauté,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:17.109917,,,1943-01-01,,,,,
3202,03202,Noyant-d'Allier,NOYANT D ALLIER,3.118361932100691,46.47958446647109,200071496,Communauté de communes du Bocage Bourbonnais,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:04.440253,,,1943-01-01,,,,,
3203,03203,Paray-le-Frésil,PARAY LE FRESIL,3.603705987540509,46.65985352332886,200071140,Communauté d'agglomération Moulins Communauté,71047,Bourbon-Lancy,8424,Moulins,032,Moulins,3,2025-06-26 23:12:43.710023,,,1943-01-01,,,,,
3204,03204,Paray-sous-Briailles,PARAY SOUS BRIAILLES,3.369998690956382,46.289961888413394,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03254,Saint-Pourçain-sur-Sioule,8432,Vichy,033,Vichy,3,2025-06-26 23:12:00.131866,,,1943-01-01,,,,,
3205,03205,Périgny,PERIGNY,3.5604520988976662,46.24685480950891,240300491,Communauté de communes du Pays de Lapalisse,03138,Lapalisse,8432,Vichy,033,Vichy,3,2025-06-26 23:11:58.051037,,,1943-01-01,,,,,
3206,03206,La Petite-Marche,LA PETITE MARCHE,2.5612868817526095,46.18983150473034,200071082,Communauté d'agglomération Montluçon Communauté,03082,Commentry,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:04.442219,,,1943-01-01,,,,,
17466,17466,Vérines,VERINES,-0.9731652017241884,46.197618419853725,241700434,Communauté d'agglomération de La Rochelle,17300,La Rochelle,7512,La Rochelle,173,La Rochelle,17,2025-06-26 23:11:58.354553,,,1943-01-01,,,,,
17468,17468,Vibrac,VIBRAC,-0.33970416857528124,45.35008331376156,200041523,Communauté de communes de la Haute Saintonge,17240,Montendre,7509,Cognac,171,Jonzac,17,2025-06-26 23:12:53.9623,,,1943-01-01,,,,,
3207,03207,Pierrefitte-sur-Loire,PIERREFITTE SUR LOIRE,3.8104180243105024,46.50440275692652,200071470,Communauté de communes Entr'Allier Besbre et Loire,03102,Dompierre-sur-Besbre,8424,Moulins,033,Vichy,3,2025-06-26 23:12:32.729354,,,1943-01-01,,,,,
3208,03208,Le Pin,LE PIN,3.8892699712062515,46.4214824221243,200071470,Communauté de communes Entr'Allier Besbre et Loire,71176,Digoin,8424,Moulins,033,Vichy,3,2025-06-26 23:12:56.093387,,,1943-01-01,,,,,
3209,03209,Poëzat,POEZAT,3.226943045400275,46.07589230048823,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03118,Gannat,8432,Vichy,033,Vichy,3,2025-06-26 23:12:53.580207,,,1943-01-01,,,,,
3210,03210,Pouzy-Mésangy,POUZY MESANGY,3.0072786446165516,46.70512719508607,200071140,Communauté d'agglomération Moulins Communauté,18242,Sancoins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:56.096394,,,1943-01-01,,,,,
3211,03211,Prémilhat,PREMILHAT,2.546934150462048,46.31018082378774,200071082,Communauté d'agglomération Montluçon Communauté,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:00.132871,,,1943-01-01,,,,,
3214,03214,Rocles,ROCLES,3.036667705552773,46.4443090996325,200071496,Communauté de communes du Bocage Bourbonnais,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:39.732207,,,1943-01-01,,,,,
3215,03215,Rongères,RONGERES,3.452268420653579,46.297577296814104,200071470,Communauté de communes Entr'Allier Besbre et Loire,03298,Varennes-sur-Allier,8432,Vichy,033,Vichy,3,2025-06-26 23:12:12.835613,,,1943-01-01,,,,,
3216,03216,Ronnet,RONNET,2.7010302741692653,46.201319714115314,200071082,Communauté d'agglomération Montluçon Communauté,03082,Commentry,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:39.733387,,,1943-01-01,,,,,
3217,03217,Saint-Angel,SAINT ANGEL,2.6847694132988917,46.35596447833325,200071512,Communauté de communes Commentry Montmarault Néris Communauté,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:56.099403,,,1943-01-01,,,,,
3218,03218,Saint-Aubin-le-Monial,SAINT AUBIN LE MONIAL,3.0009964055325304,46.535611151839134,200071496,Communauté de communes du Bocage Bourbonnais,03036,Bourbon-l'Archambault,8424,Moulins,032,Moulins,3,2025-06-26 23:12:27.670731,,,1943-01-01,,,,,
3219,03219,Saint-Bonnet-de-Four,SAINT BONNET DE FOUR,2.9047070852873356,46.31505167327767,200071512,Communauté de communes Commentry Montmarault Néris Communauté,03186,Montmarault,8423,Montluçon,031,Montluçon,3,2025-06-26 23:13:04.757937,,,1943-01-01,,,,,
3220,03220,Saint-Bonnet-de-Rochefort,SAINT BONNET DE ROCHEFORT,3.140703243093629,46.15053208978458,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03118,Gannat,8432,Vichy,033,Vichy,3,2025-06-26 23:12:03.946389,,,1943-01-01,,,,,
3221,03221,Saint-Bonnet-Tronçais,SAINT BONNET TRONCAIS,2.695752741624774,46.6697451560068,240300558,Communauté de communes du Pays de Tronçais,18197,Saint-Amand-Montrond,8424,Moulins,031,Montluçon,3,2025-06-26 23:12:53.581206,,,1943-01-01,,,,,
3222,03222,Saint-Caprais,SAINT CAPRAIS,2.7394544099273084,46.544939173579124,240300558,Communauté de communes du Pays de Tronçais,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:22.064901,,,1943-01-01,,,,,
3224,03224,Saint-Clément,SAINT CLEMENT,3.7217176139017387,46.057936946108754,200071363,Communauté d'agglomération Vichy Communauté,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:28.229523,,,1943-01-01,,,,,
3225,03225,Saint-Désiré,SAINT DESIRE,2.45031078880245,46.50762635349778,240300657,Communauté de communes du Pays d'Huriel,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:25.024948,,,1943-01-01,,,,,
3226,03226,Saint-Didier-en-Donjon,SAINT DIDIER EN DONJON,3.8610771616022967,46.38319033787682,200071470,Communauté de communes Entr'Allier Besbre et Loire,03138,Lapalisse,8424,Moulins,033,Vichy,3,2025-06-26 23:12:32.731357,,,1943-01-01,,,,,
3228,03228,Saint-Éloy-d'Allier,SAINT ELOY D ALLIER,2.363141493755472,46.496860019736445,240300657,Communauté de communes du Pays d'Huriel,18057,Châteaumeillant,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:06.828106,,,1943-01-01,,,,,
3229,03229,Saint-Ennemond,SAINT ENNEMOND,3.4044014198756702,46.680994626800604,200071140,Communauté d'agglomération Moulins Communauté,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:43.712011,,,1943-01-01,,,,,
3230,03230,Saint-Étienne-de-Vicq,SAINT ETIENNE DE VICQ,3.536469573160382,46.17297130248795,240300491,Communauté de communes du Pays de Lapalisse,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:27.672735,,,1943-01-01,,,,,
3231,03231,Saint-Fargeol,SAINT FARGEOL,2.630866338558839,46.13435502526515,200071082,Communauté d'agglomération Montluçon Communauté,03082,Commentry,8423,Montluçon,031,Montluçon,3,2025-06-26 23:11:58.053242,,,1943-01-01,,,,,
3232,03232,Saint-Félix,SAINT FELIX,3.4752255974537594,46.22913405762456,200071470,Communauté de communes Entr'Allier Besbre et Loire,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:00.134347,,,1943-01-01,,,,,
3233,03233,Saint-Genest,SAINT GENEST,2.6031975946153367,46.26358018217798,200071082,Communauté d'agglomération Montluçon Communauté,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:14.33414,,,1943-01-01,,,,,
3235,03235,Saint-Gérand-le-Puy,SAINT GERAND LE PUY,3.5119875160234866,46.263697241243406,200071470,Communauté de communes Entr'Allier Besbre et Loire,03138,Lapalisse,8432,Vichy,033,Vichy,3,2025-06-26 23:12:17.110916,,,1943-01-01,,,,,
3236,03236,Saint-Germain-des-Fossés,SAINT GERMAIN DES FOSSES,3.4299948290087925,46.1965651773625,200071363,Communauté d'agglomération Vichy Communauté,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:32.73234,,,1943-01-01,,,,,
3237,03237,Saint-Germain-de-Salles,SAINT GERMAIN DE SALLES,3.220743831952875,46.18690868511629,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03118,Gannat,8432,Vichy,033,Vichy,3,2025-06-26 23:11:58.055242,,,1943-01-01,,,,,
3238,03238,Saint-Hilaire,SAINT HILAIRE,3.015406731365609,46.48694808324721,200071496,Communauté de communes du Bocage Bourbonnais,03036,Bourbon-l'Archambault,8424,Moulins,032,Moulins,3,2025-06-26 23:12:27.675734,,,1943-01-01,,,,,
3239,03239,Saint-Léger-sur-Vouzance,SAINT LEGER SUR VOUZANCE,3.937411590210112,46.40889939035486,200071470,Communauté de communes Entr'Allier Besbre et Loire,71176,Digoin,8424,Moulins,033,Vichy,3,2025-06-26 23:12:06.829119,,,1943-01-01,,,,,
3240,03240,Saint-Léon,SAINT LEON,3.687646892616645,46.41067537512472,200071470,Communauté de communes Entr'Allier Besbre et Loire,03102,Dompierre-sur-Besbre,8424,Moulins,033,Vichy,3,2025-06-26 23:12:22.967727,,,1943-01-01,,,,,
3241,03241,Saint-Léopardin-d'Augy,SAINT LEOPARDIN D AUGY,3.105694188943155,46.698167188832954,200071140,Communauté d'agglomération Moulins Communauté,03036,Bourbon-l'Archambault,8424,Moulins,032,Moulins,3,2025-06-26 23:12:56.10039,,,1943-01-01,,,,,
3242,03242,Saint-Loup,SAINT LOUP,3.3751309228384514,46.355228004344305,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03298,Varennes-sur-Allier,8432,Vichy,033,Vichy,3,2025-06-26 23:12:48.061347,,,1943-01-01,,,,,
3243,03243,Saint-Marcel-en-Murat,SAINT MARCEL EN MURAT,3.005177628219066,46.32202113919894,200071512,Communauté de communes Commentry Montmarault Néris Communauté,03186,Montmarault,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:32.73434,,,1943-01-01,,,,,
3244,03244,Saint-Marcel-en-Marcillat,SAINT MARCEL EN MARCILLAT,2.5806305642198932,46.152854910301635,200071082,Communauté d'agglomération Montluçon Communauté,03082,Commentry,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:25.025955,,,1943-01-01,,,,,
3245,03245,Saint-Martin-des-Lais,SAINT MARTIN DES LAIS,3.656401107450881,46.67424545968281,200071140,Communauté d'agglomération Moulins Communauté,71047,Bourbon-Lancy,8424,Moulins,032,Moulins,3,2025-06-26 23:12:12.837605,,,1943-01-01,,,,,
18020,18020,Bannay,BANNAY,2.8729391891453226,47.38330958082185,200069227,Communauté de communes Pays Fort Sancerrois Val de Loire,58086,Cosne-Cours-sur-Loire,56,Cosne-Cours-sur-Loire,181,Bourges,18,2025-06-26 23:12:35.874897,,,1943-01-01,,,,,
3246,03246,Saint-Martinien,SAINT MARTINIEN,2.4420620272842557,46.33291629820848,240300657,Communauté de communes du Pays d'Huriel,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:43.713009,,,1943-01-01,,,,,
3247,03247,Saint-Menoux,SAINT MENOUX,3.145319499150732,46.58243352821685,200071496,Communauté de communes du Bocage Bourbonnais,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:56.656969,,,1943-01-01,,,,,
3249,03249,Saint-Palais,SAINT PALAIS,2.3055006124730033,46.44005452067048,240300657,Communauté de communes du Pays d'Huriel,23031,Boussac,8423,Montluçon,031,Montluçon,3,2025-06-26 23:13:04.759941,,,1943-01-01,,,,,
3251,03251,Saint-Plaisir,SAINT PLAISIR,2.955747861798762,46.62437470850905,200071496,Communauté de communes du Bocage Bourbonnais,03036,Bourbon-l'Archambault,8424,Moulins,032,Moulins,3,2025-06-26 23:12:35.44353,,,1943-01-01,,,,,
3252,03252,Saint-Pont,SAINT PONT,3.2982704116836885,46.15942089859379,200071363,Communauté d'agglomération Vichy Communauté,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:32.735339,,,1943-01-01,,,,,
3253,03253,Saint-Pourçain-sur-Besbre,SAINT POURCAIN SUR BESBRE,3.6493746306733565,46.48199076142114,200071470,Communauté de communes Entr'Allier Besbre et Loire,03102,Dompierre-sur-Besbre,8424,Moulins,033,Vichy,3,2025-06-26 23:12:07.382067,,,1943-01-01,,,,,
3254,03254,Saint-Pourçain-sur-Sioule,SAINT POURCAIN SUR SIOULE,3.2977257929357746,46.31018439971746,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03254,Saint-Pourçain-sur-Sioule,8432,Vichy,033,Vichy,3,2025-06-26 23:12:27.676731,,,1943-01-01,,,,,
3255,03255,Saint-Priest-d'Andelot,SAINT PRIEST D ANDELOT,3.1548043317868855,46.076914192247344,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03118,Gannat,8432,Vichy,033,Vichy,3,2025-06-26 23:12:53.583207,,,1943-01-01,,,,,
3256,03256,Saint-Priest-en-Murat,SAINT PRIEST EN MURAT,2.9023814825415295,46.355833712975965,200071512,Communauté de communes Commentry Montmarault Néris Communauté,03186,Montmarault,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:20.028511,,,1943-01-01,,,,,
3257,03257,Saint-Prix,SAINT PRIX,3.649183167280072,46.22561221986923,240300491,Communauté de communes du Pays de Lapalisse,03138,Lapalisse,8432,Vichy,033,Vichy,3,2025-06-26 23:12:07.383074,,,1943-01-01,,,,,
3258,03258,Saint-Rémy-en-Rollat,SAINT REMY EN ROLLAT,3.3834083289446752,46.192737315749895,200071363,Communauté d'agglomération Vichy Communauté,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:28.231372,,,1943-01-01,,,,,
3259,03259,Saint-Sauvier,SAINT SAUVIER,2.332358295646344,46.396745318035386,240300657,Communauté de communes du Pays d'Huriel,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:00.13736,,,1943-01-01,,,,,
3260,03260,Saint-Sornin,SAINT SORNIN,3.003360490959853,46.41135198470618,200071496,Communauté de communes du Bocage Bourbonnais,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:35.44453,,,1943-01-01,,,,,
3261,03261,Sainte-Thérence,SAINTE THERENCE,2.5732213287848626,46.2431443067429,200071082,Communauté d'agglomération Montluçon Communauté,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:28.232526,,,1943-01-01,,,,,
3262,03262,Saint-Victor,SAINT VICTOR,2.609222830624975,46.38831694914774,200071082,Communauté d'agglomération Montluçon Communauté,03185,Montluçon,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:22.970729,,,1943-01-01,,,,,
3263,03263,Saint-Voir,SAINT VOIR,3.506480376548601,46.41007098774556,200071470,Communauté de communes Entr'Allier Besbre et Loire,03138,Lapalisse,8424,Moulins,033,Vichy,3,2025-06-26 23:12:22.972729,,,1943-01-01,,,,,
3264,03264,Saint-Yorre,SAINT YORRE,3.467504007179316,46.0658272757391,200071363,Communauté d'agglomération Vichy Communauté,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:35.446526,,,1943-01-01,,,,,
3265,03265,Saligny-sur-Roudon,SALIGNY SUR ROUDON,3.7513741402544913,46.462887027765895,200071470,Communauté de communes Entr'Allier Besbre et Loire,03102,Dompierre-sur-Besbre,8424,Moulins,033,Vichy,3,2025-06-26 23:12:35.44853,,,1943-01-01,,,,,
3266,03266,Sanssat,SANSSAT,3.468221454100712,46.25075209194969,200071470,Communauté de communes Entr'Allier Besbre et Loire,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:35.45053,,,1943-01-01,,,,,
3267,03267,Saulcet,SAULCET,3.2668435869256602,46.32942864689296,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03254,Saint-Pourçain-sur-Sioule,8432,Vichy,033,Vichy,3,2025-06-26 23:13:00.54856,,,1943-01-01,,,,,
3268,03268,Saulzet,SAULZET,3.2208860114063045,46.13729168107886,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03118,Gannat,8432,Vichy,033,Vichy,3,2025-06-26 23:12:56.658968,,,1943-01-01,,,,,
3270,03270,Sazeret,SAZERET,2.9693172494293636,46.3471449464768,200071512,Communauté de communes Commentry Montmarault Néris Communauté,03186,Montmarault,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:14.335435,,,1943-01-01,,,,,
3271,03271,Serbannes,SERBANNES,3.352521814574884,46.098703748722656,200071363,Communauté d'agglomération Vichy Communauté,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:06.831106,,,1943-01-01,,,,,
3272,03272,Servilly,SERVILLY,3.5898944084465723,46.280000789627714,240300491,Communauté de communes du Pays de Lapalisse,03138,Lapalisse,8432,Vichy,033,Vichy,3,2025-06-26 23:12:27.677731,,,1943-01-01,,,,,
3273,03273,Seuillet,SEUILLET,3.467747977896604,46.20469199097695,200071363,Communauté d'agglomération Vichy Communauté,03310,Vichy,8432,Vichy,033,Vichy,3,2025-06-26 23:12:56.101988,,,1943-01-01,,,,,
3274,03274,Sorbier,SORBIER,3.657486079039449,46.3613383443161,200071470,Communauté de communes Entr'Allier Besbre et Loire,03138,Lapalisse,8432,Vichy,033,Vichy,3,2025-06-26 23:12:22.975248,,,1943-01-01,,,,,
3275,03275,Souvigny,SOUVIGNY,3.1897085045783466,46.52390659942392,200071140,Communauté d'agglomération Moulins Communauté,03190,Moulins,8424,Moulins,032,Moulins,3,2025-06-26 23:12:14.337497,,,1943-01-01,,,,,
3276,03276,Sussat,SUSSAT,3.0557219053857025,46.15232975134923,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03118,Gannat,8432,Vichy,033,Vichy,3,2025-06-26 23:11:58.056254,,,1943-01-01,,,,,
3277,03277,Target,TARGET,3.047722329259956,46.28503848543928,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03254,Saint-Pourçain-sur-Sioule,8432,Vichy,033,Vichy,3,2025-06-26 23:12:17.111917,,,1943-01-01,,,,,
3278,03278,Taxat-Senat,TAXAT SENAT,3.1465354525087856,46.20755354749534,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03118,Gannat,8432,Vichy,033,Vichy,3,2025-06-26 23:12:06.832108,,,1943-01-01,,,,,
3280,03280,Terjat,TERJAT,2.6191665483081987,46.21494741632959,200071082,Communauté d'agglomération Montluçon Communauté,03082,Commentry,8423,Montluçon,031,Montluçon,3,2025-06-26 23:12:06.833106,,,1943-01-01,,,,,
3281,03281,Le Theil,LE THEIL,3.125555787023752,46.35631118087003,200071389,Communauté de communes Saint-Pourçain Sioule Limagne,03254,Saint-Pourçain-sur-Sioule,8432,Vichy,033,Vichy,3,2025-06-26 23:12:17.113916,,,1943-01-01,,,,,
3282,03282,Theneuille,THENEUILLE,2.879819141054293,46.587223026553175,240300558,Communauté de communes du Pays de Tronçais,18197,Saint-Amand-Montrond,8424,Moulins,031,Montluçon,3,2025-06-26 23:12:07.385068,,,1943-01-01,,,,,
3283,03283,Thiel-sur-Acolin,THIEL SUR ACOLIN,3.5784681606378888,46.53109905979113,200071140,Communauté d'agglomération Moulins Communauté,03102,Dompierre-sur-Besbre,8424,Moulins,032,Moulins,3,2025-06-26 23:13:04.761936,,,1943-01-01,,,,,
3284,03284,Thionne,THIONNE,3.5736148735527387,46.41221494650312,200071470,Communauté de communes Entr'Allier Besbre et Loire,03138,Lapalisse,8424,Moulins,033,Vichy,3,2025-06-26 23:12:48.063348,,,1943-01-01,,,,,
18059,18059,Le Châtelet,LE CHATELET,2.293472213896405,46.62830424106921,200049484,Communauté de communes Berry Grand Sud,18057,Châteaumeillant,2402,Bourges,182,Saint-Amand-Montrond,18,2025-06-26 23:12:53.969299,,,1943-01-01,,,,,
